Key	PY+T	Pho+T	IPA+T	PY-T	Pho-T	IPA-T	Tone	SyStruct	SyLen	OrthLen	PhoLen	FreqPM	Words	HomoDensity	Dominate-POS	Freq-Dominate-POS	Percent-Dominate-POS	Other-POSes	Num-Neighbors	R-Neighbors	A-Neighbors	S-Neighbors	Neighbors	Freq-Neighbors
p i aN 3									0.000	0	0	0.0		0		0	0.000		10	7	0	3	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, p i aU 3, p i En 3, p i E 3, p i 3, i aN 3, p aN 3	302005
P i aN 3									0.000	0	0	0.0		0		0	0.000		7	5	0	2	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, P i E 3, i aN 3, P i 3	275487
p i aN 4									0.000	0	0	0.0		0		0	0.000		10	7	0	3	X i aN 4, p i E 4, p i En 4, l i aN 4, J i aN 4, Q i aN 4, n i aN 4, p aN 4, p i 4, i aN 4	200642
P i aN 4									0.000	0	0	0.0		0		0	0.000		10	7	0	3	X i aN 4, P i En 4, l i aN 4, P i aU 4, J i aN 4, Q i aN 4, n i aN 4, i aN 4, P i 4, P aN 4	106126
Q i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Q i an 1									0.000	0	0	0.0		0		0	0.000		6	5	0	1	Q i aN 1, Q i En 1, Q i aU 1, Q i a 1, Q i oU 1, Q i 1	21328
Q i an 2									0.000	0	0	0.0		0		0	0.000		7	6	0	1	Q i En 2, Q i oU 2, Q i aU 2, Q i aN 2, Q i oN 2, Q i E 2, Q i 2	138272
Q i an 3									0.000	0	0	0.0		0		0	0.000		6	5	0	1	Q i aN 3, Q i aU 3, Q i E 3, Q i En 3, Q i oU 3, Q i 3	24712
Q i an 4									0.000	0	0	0.0		0		0	0.000		6	5	0	1	Q i En 4, Q i E 4, Q i aU 4, Q i a 4, Q i aN 4, Q i 4	12121
Q i aN 0									0.000	0	0	0.0		0		0	0.000		4	4	0	0	Q i aN 1, Q i aN 2, Q i aN 3, Q i aN 4	20859
r i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
r i an 1									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
r i an 2									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, r an 2	669
r i an 3									0.000	0	0	0.0		0		0	0.000		2	1	0	1	r u an 3, r an 3	1141
r i an 4									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
r i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
r i aN 1									0.000	0	0	0.0		0		0	0.000		4	3	0	1	J i aN 1, Q i aN 1, X i aN 1, i aN 1	41558
r i aN 2									0.000	0	0	0.0		0		0	0.000		5	4	0	1	Q i aN 2, n i aN 2, l i aN 2, X i aN 2, i aN 2	10545
r i aN 3									0.000	0	0	0.0		0		0	0.000		6	4	0	2	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, i aN 3, r aN 3	273722
r i aN 4									0.000	0	0	0.0		0		0	0.000		7	5	0	2	X i aN 4, l i aN 4, J i aN 4, Q i aN 4, n i aN 4, r aN 4, i aN 4	210489
s i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
S i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
s i an 1									0.000	0	0	0.0		0		0	0.000		2	1	0	1	s u an 1, s an 1	17534
S i an 1									0.000	0	0	0.0		0		0	0.000		2	1	0	1	S u an 1, S an 1	3699
s i an 2									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
S i an 2									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
s i an 3									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, s an 3	228
S i an 3									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, S an 3	941
s i an 4									0.000	0	0	0.0		0		0	0.000		2	1	0	1	s u an 4, s an 4	14118
S i an 4									0.000	0	0	0.0		0		0	0.000		2	1	0	1	S u an 4, S an 4	4488
s i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
S i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
s i aN 1									0.000	0	0	0.0		0		0	0.000		5	3	0	2	J i aN 1, Q i aN 1, X i aN 1, s aN 1, i aN 1	41942
S i aN 1									0.000	0	0	0.0		0		0	0.000		6	4	0	2	J i aN 1, Q i aN 1, X i aN 1, S u aN 1, S aN 1, i aN 1	50553
s i aN 2									0.000	0	0	0.0		0		0	0.000		5	4	0	1	Q i aN 2, n i aN 2, l i aN 2, X i aN 2, i aN 2	10545
S i aN 2									0.000	0	0	0.0		0		0	0.000		5	4	0	1	Q i aN 2, n i aN 2, l i aN 2, X i aN 2, i aN 2	10545
s i aN 3									0.000	0	0	0.0		0		0	0.000		5	4	0	1	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, i aN 3	273613
S i aN 3									0.000	0	0	0.0		0		0	0.000		7	5	0	2	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, S u aN 3, i aN 3, S aN 3	275924
s i aN 4									0.000	0	0	0.0		0		0	0.000		6	5	0	1	X i aN 4, l i aN 4, J i aN 4, Q i aN 4, n i aN 4, i aN 4	86678
S i aN 4									0.000	0	0	0.0		0		0	0.000		7	5	0	2	X i aN 4, l i aN 4, J i aN 4, Q i aN 4, n i aN 4, S aN 4, i aN 4	201375
t i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
T i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
t i an 1									0.000	0	0	0.0		0		0	0.000		7	5	0	2	t i oU 1, t u an 1, t i aU 1, t i En 1, t i E 1, t i 1, t an 1	9397
T i an 1									0.000	0	0	0.0		0		0	0.000		5	3	0	2	T i En 1, T i aU 1, T i E 1, T i 1, T an 1	56825
t i an 2									0.000	0	0	0.0		0		0	0.000		2	1	0	1	t i E 2, t i 2	1640
T i an 2									0.000	0	0	0.0		0		0	0.000		5	3	0	2	T i aU 2, T i En 2, T u an 2, T an 2, T i 2	37359
t i an 3									0.000	0	0	0.0		0		0	0.000		5	3	0	2	t i En 3, t u an 3, t i aU 3, t i 3, t an 3	84714
T i an 3									0.000	0	0	0.0		0		0	0.000		4	2	0	2	T i E 3, T i En 3, T i 3, T an 3	3099
t i an 4									0.000	0	0	0.0		0		0	0.000		5	3	0	2	t i aU 4, t u an 4, t i En 4, t an 4, t i 4	134624
T i an 4									0.000	0	0	0.0		0		0	0.000		4	1	1	2	T i aU 4, T i 2 an 4, T an 4, T i 4	19391
t i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
T i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
t i aN 1									0.000	0	0	0.0		0		0	0.000		10	7	0	3	J i aN 1, Q i aN 1, X i aN 1, t i oU 1, t i aU 1, t i En 1, t i E 1, t aN 1, t i 1, i aN 1	78815
